"","site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_category","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","observed_status_conflict_flag","gdd","gddf","tmax_winter","tmax_spring","tmax_summer","tmax_fall","tmax","tmaxf","tmin_winter","tmin_spring","tmin_summer","tmin_fall","tmin","tminf","prcp_winter","prcp_spring","prcp_summer","prcp_fall","prcp","acc_prcp","daylength"
"630",31065,"Home",34.933678,-82.322105,293,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",170608,500,"Flowers","Flowers or flower buds",2018,7,9,190,2458309,-9999,2018,7,12,193,2458312,-9999,"-9999",2912.75,5242.95,12.99,21.77,31.17,23.25,29.5,85.1,1.61,9.46,20.17,11.15,16.5,61.7,302,455,358,328,0,795,51149
"631",31065,"Home",34.933678,-82.322105,293,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",170608,501,"Flowers","Open flowers",2018,7,9,190,2458309,-9999,2018,7,12,193,2458312,-9999,"-9999",2912.75,5242.95,12.99,21.77,31.17,23.25,29.5,85.1,1.61,9.46,20.17,11.15,16.5,61.7,302,455,358,328,0,795,51149
"632",31065,"Home",34.933678,-82.322105,293,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",170608,516,"Fruits","Fruits",2018,7,9,190,2458309,-9999,2018,7,9,190,2458309,3,"-9999",2912.75,5242.95,12.99,21.77,31.17,23.25,29.5,85.1,1.61,9.46,20.17,11.15,16.5,61.7,302,455,358,328,0,795,51149
"633",31066,"Roper Mountain Science Center",34.837082,-82.308205,326,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171073,488,"Leaves","Leaves (forbs)",2018,7,14,195,2458314,-9999,2018,7,14,195,2458314,-9999,"-9999",3022.5,5440.5,13,21.65,30.89,23.12,29.5,85.1,1.48,9.3,20.15,11.1,22.5,72.5,311,458,419,332,5,840,50803
"634",31066,"Roper Mountain Science Center",34.837082,-82.308205,326,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171073,500,"Flowers","Flowers or flower buds",2018,7,14,195,2458314,-9999,2018,7,14,195,2458314,-9999,"-9999",3022.5,5440.5,13,21.65,30.89,23.12,29.5,85.1,1.48,9.3,20.15,11.1,22.5,72.5,311,458,419,332,5,840,50803
"635",31066,"Roper Mountain Science Center",34.837082,-82.308205,326,"SC",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171073,501,"Flowers","Open flowers",2018,7,14,195,2458314,-9999,2018,7,14,195,2458314,-9999,"-9999",3022.5,5440.5,13,21.65,30.89,23.12,29.5,85.1,1.48,9.3,20.15,11.1,22.5,72.5,311,458,419,332,5,840,50803
"636",31169,"Plant Growth University of MN",44.986912,-93.179863,291,"MN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171406,488,"Leaves","Leaves (forbs)",2018,7,25,206,2458325,-9999,2018,7,25,206,2458325,-9999,"-9999",1939.5,3491.1,-4.51,12.19,27.24,14.51,27,80.6,-14.23,0.84,16.98,4.45,17,62.6,92,195,310,180,0,490,53222
"637",31169,"Plant Growth University of MN",44.986912,-93.179863,291,"MN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171406,500,"Flowers","Flowers or flower buds",2018,7,25,206,2458325,-9999,2018,7,25,206,2458325,-9999,"-9999",1939.5,3491.1,-4.51,12.19,27.24,14.51,27,80.6,-14.23,0.84,16.98,4.45,17,62.6,92,195,310,180,0,490,53222
"638",31169,"Plant Growth University of MN",44.986912,-93.179863,291,"MN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",171406,501,"Flowers","Open flowers",2018,7,25,206,2458325,-9999,2018,7,25,206,2458325,-9999,"-9999",1939.5,3491.1,-4.51,12.19,27.24,14.51,27,80.6,-14.23,0.84,16.98,4.45,17,62.6,92,195,310,180,0,490,53222
"639",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,390,"Fruits","Ripe fruits",2018,10,1,274,2458393,-9999,2018,11,3,307,2458426,14,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"640",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,488,"Leaves","Leaves (forbs)",2018,10,1,274,2458393,-9999,2018,10,1,274,2458393,47,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"641",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,500,"Flowers","Flowers or flower buds",2018,10,1,274,2458393,-9999,2018,10,1,274,2458393,24,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"642",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,501,"Flowers","Open flowers",2018,10,1,274,2458393,-9999,2018,10,1,274,2458393,24,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"643",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,504,"Fruits","Recent fruit or seed drop",2018,10,1,274,2458393,-9999,2018,10,1,274,2458393,27,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"644",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,516,"Fruits","Fruits",2018,10,1,274,2458393,-9999,2018,10,25,298,2458417,3,"-9999",3133.25,5639.85,0.94,12.28,25.9,15.26,16,60.8,-11.33,-0.14,12.28,1.95,6,42.8,128,275,375,106,0,491,41126
"645",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,516,"Fruits","Fruits",2018,11,3,307,2458426,6,2018,11,3,307,2458426,14,"-9999",3379,6082.2,0.94,12.28,25.9,15.26,3.5,38.3,-11.33,-0.14,12.28,1.95,-2,28.4,128,275,375,106,0,521,35251
"646",32360,"My Yard",39.844189,-86.161446,232,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",177381,390,"Fruits","Ripe fruits",2018,11,10,314,2458433,-9999,2018,11,24,328,2458447,7,"-9999",4629,8332.2,3.66,16.71,29.03,19.09,6.5,43.7,-6.31,5.24,18.47,7.91,-4,24.8,197,260,370,223,0,1271,35597
"647",32360,"My Yard",39.844189,-86.161446,232,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",177381,504,"Fruits","Recent fruit or seed drop",2018,11,10,314,2458433,-9999,2018,11,24,328,2458447,7,"-9999",4629,8332.2,3.66,16.71,29.03,19.09,6.5,43.7,-6.31,5.24,18.47,7.91,-4,24.8,197,260,370,223,0,1271,35597
"648",32360,"My Yard",39.844189,-86.161446,232,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",177381,516,"Fruits","Fruits",2018,11,10,314,2458433,-9999,2018,11,24,328,2458447,7,"-9999",4629,8332.2,3.66,16.71,29.03,19.09,6.5,43.7,-6.31,5.24,18.47,7.91,-4,24.8,197,260,370,223,0,1271,35597
"649",606,"PPN_9390006",44.07,-103.324402,1118,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11274,482,"Leaves","Initial growth (forbs)",2019,5,30,150,2458634,-9999,2019,5,30,150,2458634,-9999,"-9999",533.5,960.3,1,9.84,25.4,14.04,22,71.6,-10.43,-1.52,12.6,1.3,8.5,47.3,67,368,392,82,0,403,54259
"650",606,"PPN_9390006",44.07,-103.324402,1118,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11274,488,"Leaves","Leaves (forbs)",2019,5,30,150,2458634,-9999,2019,5,30,150,2458634,-9999,"-9999",533.5,960.3,1,9.84,25.4,14.04,22,71.6,-10.43,-1.52,12.6,1.3,8.5,47.3,67,368,392,82,0,403,54259
"651",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,390,"Fruits","Ripe fruits",2019,7,21,202,2458686,2,2019,8,11,223,2458707,2,"-9999",2774.75,4994.55,9.87,20.72,29,19.87,31,87.8,-0.04,7.09,17.2,9.6,20.5,68.9,759,395,555,486,33,1298,50803
"652",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,482,"Leaves","Initial growth (forbs)",2019,3,24,83,2458567,1,2019,4,3,93,2458577,2,"-9999",468.5,843.3,9.87,20.72,29,19.87,18,64.4,-0.04,7.09,17.2,9.6,-0.5,31.1,759,395,555,486,0,628,43546
"653",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2019,3,24,83,2458567,1,2019,5,19,139,2458623,1,"-9999",468.5,843.3,9.87,20.72,29,19.87,18,64.4,-0.04,7.09,17.2,9.6,-0.5,31.1,759,395,555,486,0,628,43546
"654",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2019,5,23,143,2458627,3,2019,5,27,147,2458631,1,"-9999",1411.25,2540.25,9.87,20.72,29,19.87,31,87.8,-0.04,7.09,17.2,9.6,16,60.8,759,395,555,486,0,930,50803
"655",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,488,"Leaves","Leaves (forbs)",2019,5,31,151,2458635,3,2019,10,8,281,2458765,2,"-9999",1601.75,2883.15,9.87,20.72,29,19.87,27.5,81.5,-0.04,7.09,17.2,9.6,15.5,59.9,759,395,555,486,0,930,51494
"656",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,501,"Flowers","Open flowers",2019,6,25,176,2458660,5,2019,7,22,203,2458687,3,"-9999",2127.5,3829.5,9.87,20.72,29,19.87,27.5,81.5,-0.04,7.09,17.2,9.6,17,62.6,759,395,555,486,17,1142,52186
"657",2772,"My holler",36.440838,-84.323586,383,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",11968,516,"Fruits","Fruits",2019,7,9,190,2458674,1,2019,8,11,223,2458707,2,"-9999",2471.5,4448.7,9.87,20.72,29,19.87,31.5,88.7,-0.04,7.09,17.2,9.6,19.5,67.1,759,395,555,486,0,1183,51840
"658",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,390,"Fruits","Ripe fruits",2019,8,1,213,2458697,7,2019,12,12,346,2458830,-9999,"-9999",2351.75,4233.15,3.51,14.26,27.08,16.02,27,80.6,-4.27,4.03,17.2,8.22,17,62.6,205,296,398,335,0,791,51149
"659",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,482,"Leaves","Initial growth (forbs)",2019,4,11,101,2458585,7,2019,4,18,108,2458592,-9999,"-9999",279.25,502.65,3.51,14.26,27.08,16.02,13.5,56.3,-4.27,4.03,17.2,8.22,3.5,38.3,205,296,398,335,0,231,46656
"660",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,488,"Leaves","Leaves (forbs)",2019,4,11,101,2458585,-9999,2019,5,2,122,2458606,-9999,"-9999",279.25,502.65,3.51,14.26,27.08,16.02,13.5,56.3,-4.27,4.03,17.2,8.22,3.5,38.3,205,296,398,335,0,231,46656
"661",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,500,"Flowers","Flowers or flower buds",2019,5,30,150,2458634,7,2019,6,27,178,2458662,-9999,"-9999",958.5,1725.3,3.51,14.26,27.08,16.02,24,75.2,-4.27,4.03,17.2,8.22,15.5,59.9,205,296,398,335,7,440,53222
"662",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,501,"Flowers","Open flowers",2019,6,27,178,2458662,7,2019,10,17,290,2458774,7,"-9999",1497.25,2695.05,3.51,14.26,27.08,16.02,29.5,85.1,-4.27,4.03,17.2,8.22,19,66.2,205,296,398,335,0,699,53914
"663",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,504,"Fruits","Recent fruit or seed drop",2019,8,1,213,2458697,-9999,2019,12,12,346,2458830,-9999,"-9999",2351.75,4233.15,3.51,14.26,27.08,16.02,27,80.6,-4.27,4.03,17.2,8.22,17,62.6,205,296,398,335,0,791,51149
"664",10585,"MG Perennial Demo Garden",41.433689,-81.693153,220,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",41715,516,"Fruits","Fruits",2019,7,25,206,2458690,9,2019,12,12,346,2458830,-9999,"-9999",2183.25,3929.85,3.51,14.26,27.08,16.02,27,80.6,-4.27,4.03,17.2,8.22,15,59,205,296,398,335,0,785,51840
"665",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,390,"Fruits","Ripe fruits",2019,8,19,231,2458715,8,2019,9,9,252,2458736,35,"-9999",3661.5,6590.7,10.69,21.65,29.72,20.92,34.5,94.1,1.12,8.3,18.28,10.41,20.5,68.9,736,333,462,372,0,1266,47693
"666",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,482,"Leaves","Initial growth (forbs)",2019,3,24,83,2458567,15,2019,4,10,100,2458584,4,"-9999",540.75,973.35,10.69,21.65,29.72,20.92,19.5,67.1,1.12,8.3,18.28,10.41,1.5,34.7,736,333,462,372,0,629,43546
"667",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,488,"Leaves","Leaves (forbs)",2019,4,10,100,2458584,10,2019,8,25,237,2458721,7,"-9999",753.75,1356.75,10.69,21.65,29.72,20.92,24.5,76.1,1.12,8.3,18.28,10.41,9.5,49.1,736,333,462,372,0,693,45965
"668",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,488,"Leaves","Leaves (forbs)",2019,10,14,287,2458771,35,2019,10,14,287,2458771,7,"-9999",4971,8947.8,10.69,21.65,29.72,20.92,23.5,74.3,1.12,8.3,18.28,10.41,5,41,736,333,462,372,0,1347,40090
"669",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,500,"Flowers","Flowers or flower buds",2019,6,2,153,2458637,7,2019,8,11,223,2458707,8,"-9999",1784.25,3211.65,10.69,21.65,29.72,20.92,29.5,85.1,1.12,8.3,18.28,10.41,14.5,58.1,736,333,462,372,0,868,51494
"670",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,501,"Flowers","Open flowers",2019,6,17,168,2458652,8,2019,8,11,223,2458707,8,"-9999",2101.75,3783.15,10.69,21.65,29.72,20.92,31,87.8,1.12,8.3,18.28,10.41,18.5,65.3,736,333,462,372,0,938,51840
"671",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,504,"Fruits","Recent fruit or seed drop",2019,8,19,231,2458715,8,2019,9,9,252,2458736,35,"-9999",3661.5,6590.7,10.69,21.65,29.72,20.92,34.5,94.1,1.12,8.3,18.28,10.41,20.5,68.9,736,333,462,372,0,1266,47693
"672",6701,"Home",36.03521,-83.950249,345,"TN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",66579,516,"Fruits","Fruits",2019,7,15,196,2458680,7,2019,9,9,252,2458736,35,"-9999",2798,5036.4,10.69,21.65,29.72,20.92,30,86,1.12,8.3,18.28,10.41,20.5,68.9,736,333,462,372,0,1117,51149
"673",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,482,"Leaves","Initial growth (forbs)",2019,6,24,175,2458659,-9999,2019,6,24,175,2458659,-9999,"-9999",1973.25,3551.85,7.5,19.23,30.21,18.75,29,84.2,-1.89,7.96,19.03,10.24,17,62.6,354,324,384,538,0,622,52877
"674",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,488,"Leaves","Leaves (forbs)",2019,6,24,175,2458659,-9999,2019,6,24,175,2458659,-9999,"-9999",1973.25,3551.85,7.5,19.23,30.21,18.75,29,84.2,-1.89,7.96,19.03,10.24,17,62.6,354,324,384,538,0,622,52877
"675",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,500,"Flowers","Flowers or flower buds",2019,6,24,175,2458659,-9999,2019,6,24,175,2458659,-9999,"-9999",1973.25,3551.85,7.5,19.23,30.21,18.75,29,84.2,-1.89,7.96,19.03,10.24,17,62.6,354,324,384,538,0,622,52877
"676",25442,"Strathmeade Square",38.856335,-77.234962,102,"VA",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",122892,501,"Flowers","Open flowers",2019,6,24,175,2458659,-9999,2019,6,24,175,2458659,-9999,"-9999",1973.25,3551.85,7.5,19.23,30.21,18.75,29,84.2,-1.89,7.96,19.03,10.24,17,62.6,354,324,384,538,0,622,52877
"677",28943,"Home",38.789921,-90.313004,170,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",163681,488,"Leaves","Leaves (forbs)",2019,6,9,160,2458644,-9999,2019,7,4,185,2458669,-9999,"-9999",1487.75,2677.95,5.6,17.97,29.61,18.93,27.5,81.5,-3.82,6.82,19.2,7.99,19.5,67.1,252,511,529,225,0,718,52877
"678",28943,"Home",38.789921,-90.313004,170,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",163681,500,"Flowers","Flowers or flower buds",2019,6,9,160,2458644,-9999,2019,7,4,185,2458669,-9999,"-9999",1487.75,2677.95,5.6,17.97,29.61,18.93,27.5,81.5,-3.82,6.82,19.2,7.99,19.5,67.1,252,511,529,225,0,718,52877
"679",28943,"Home",38.789921,-90.313004,170,"MO",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",163681,501,"Flowers","Open flowers",2019,6,9,160,2458644,-9999,2019,7,4,185,2458669,-9999,"-9999",1487.75,2677.95,5.6,17.97,29.61,18.93,27.5,81.5,-3.82,6.82,19.2,7.99,19.5,67.1,252,511,529,225,0,718,52877
"680",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,390,"Fruits","Ripe fruits",2019,8,10,222,2458706,16,2019,9,3,246,2458730,18,"-9999",2984,5371.2,6.42,18.13,29.38,18.62,30,86,-2.69,6.32,17.62,8.1,15.5,59.9,427,421,412,390,0,1070,49421
"681",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,482,"Leaves","Initial growth (forbs)",2019,3,26,85,2458569,-9999,2019,4,16,106,2458590,12,"-9999",285.25,513.45,6.42,18.13,29.38,18.62,9,48.2,-2.69,6.32,17.62,8.1,-2,28.4,427,421,412,390,5,391,43891
"682",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,482,"Leaves","Initial growth (forbs)",2019,5,18,138,2458622,11,2019,5,18,138,2458622,15,"-9999",1026.25,1847.25,6.42,18.13,29.38,18.62,30.5,86.9,-2.69,6.32,17.62,8.1,16,60.8,427,421,412,390,0,663,51149
"683",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,488,"Leaves","Leaves (forbs)",2019,4,2,92,2458576,7,2019,7,5,186,2458670,20,"-9999",337.25,607.05,6.42,18.13,29.38,18.62,13,55.4,-2.69,6.32,17.62,8.1,-2.5,27.5,427,421,412,390,0,422,44928
"684",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,488,"Leaves","Leaves (forbs)",2019,8,10,222,2458706,16,2019,9,30,273,2458757,10,"-9999",2984,5371.2,6.42,18.13,29.38,18.62,30,86,-2.69,6.32,17.62,8.1,15.5,59.9,427,421,412,390,0,1070,49421
"685",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,500,"Flowers","Flowers or flower buds",2019,5,7,127,2458611,9,2019,8,10,222,2458706,24,"-9999",851,1531.8,6.42,18.13,29.38,18.62,25.5,77.9,-2.69,6.32,17.62,8.1,9.5,49.1,427,421,412,390,0,631,50112
"686",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,500,"Flowers","Flowers or flower buds",2019,9,21,264,2458748,18,2019,9,21,264,2458748,9,"-9999",3962.75,7132.95,6.42,18.13,29.38,18.62,32,89.6,-2.69,6.32,17.62,8.1,18,64.4,427,421,412,390,0,1150,43200
"687",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,501,"Flowers","Open flowers",2019,6,2,153,2458637,15,2019,9,21,264,2458748,9,"-9999",1355.75,2440.35,6.42,18.13,29.38,18.62,28,82.4,-2.69,6.32,17.62,8.1,16,60.8,427,421,412,390,3,739,52531
"688",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,504,"Fruits","Recent fruit or seed drop",2019,8,10,222,2458706,16,2019,9,3,246,2458730,18,"-9999",2984,5371.2,6.42,18.13,29.38,18.62,30,86,-2.69,6.32,17.62,8.1,15.5,59.9,427,421,412,390,0,1070,49421
"689",30466,"Home",39.035595,-85.883705,177,"IN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165760,516,"Fruits","Fruits",2019,8,10,222,2458706,16,2019,9,3,246,2458730,18,"-9999",2984,5371.2,6.42,18.13,29.38,18.62,30,86,-2.69,6.32,17.62,8.1,15.5,59.9,427,421,412,390,0,1070,49421
"690",11617,"Home",45.194656,-93.374901,267,"MN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165783,482,"Leaves","Initial growth (forbs)",2019,4,28,118,2458602,8,2019,6,20,171,2458655,13,"-9999",220,396,-4.61,10.72,26.47,11.34,12,53.6,-13.85,-0.98,15.2,2.34,-0.5,31.1,112,316,312,240,0,224,50112
"691",11617,"Home",45.194656,-93.374901,267,"MN",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",165783,488,"Leaves","Leaves (forbs)",2019,4,28,118,2458602,8,2019,7,3,184,2458668,-9999,"-9999",220,396,-4.61,10.72,26.47,11.34,12,53.6,-13.85,-0.98,15.2,2.34,-0.5,31.1,112,316,312,240,0,224,50112
"692",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,390,"Fruits","Ripe fruits",2019,8,4,216,2458700,5,2019,8,25,237,2458721,-9999,"-9999",2616.2,4709.15,4.02,16.38,28.55,16.86,31.07,87.93,-4.53,4.89,17.12,7.62,14.54,58.17,232.92,364.48,409.21,369.95,0,861.58,50464
"693",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,482,"Leaves","Initial growth (forbs)",2019,3,31,90,2458574,5,2019,5,16,136,2458620,5,"-9999",220.18,396.32,4.02,16.38,28.55,16.86,3.27,37.89,-4.53,4.89,17.12,7.62,-2.48,27.54,232.92,364.48,409.21,369.95,0,249.18,44676
"694",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,482,"Leaves","Initial growth (forbs)",2019,5,31,151,2458635,5,2019,5,31,151,2458635,5,"-9999",1120.73,2017.31,4.02,16.38,28.55,16.86,26.55,79.79,-4.53,4.89,17.12,7.62,15.4,59.72,232.92,364.48,409.21,369.95,0,520.79,52768
"695",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,488,"Leaves","Leaves (forbs)",2019,3,31,90,2458574,-9999,2019,7,5,186,2458670,5,"-9999",220.18,396.32,4.02,16.38,28.55,16.86,3.27,37.89,-4.53,4.89,17.12,7.62,-2.48,27.54,232.92,364.48,409.21,369.95,0,249.18,44676
"696",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,500,"Flowers","Flowers or flower buds",2019,5,26,146,2458630,5,2019,8,25,237,2458721,-9999,"-9999",1009.85,1817.72,4.02,16.38,28.55,16.86,27.71,81.88,-4.53,4.89,17.12,7.62,17.5,63.5,232.92,364.48,409.21,369.95,2.91,477.95,52367
"697",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,501,"Flowers","Open flowers",2019,6,25,176,2458660,5,2019,8,25,237,2458721,-9999,"-9999",1623.77,2922.79,4.02,16.38,28.55,16.86,28.76,83.77,-4.53,4.89,17.12,7.62,18.05,64.49,232.92,364.48,409.21,369.95,0,687.55,53536
"698",30654,"Home",40.305157,-83.109108,280,"OH",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",166234,516,"Fruits","Fruits",2019,7,5,186,2458670,5,2019,8,25,237,2458721,-9999,"-9999",1882.31,3388.16,4.02,16.38,28.55,16.86,32.41,90.34,-4.53,4.89,17.12,7.62,21.11,70,232.92,364.48,409.21,369.95,19.19,789.27,53224
"699",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,390,"Fruits","Ripe fruits",2019,10,16,289,2458773,28,2019,10,16,289,2458773,-9999,"-9999",2694.75,4850.55,0.46,9.38,24.67,13.15,16.5,61.7,-11.06,-2.33,11.23,0.86,-0.5,31.1,120,341,310,103,0,812,38362
"700",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,482,"Leaves","Initial growth (forbs)",2019,4,30,120,2458604,6,2019,6,10,161,2458645,9,"-9999",274.75,494.55,0.46,9.38,24.67,13.15,1.5,34.7,-11.06,-2.33,11.23,0.86,-5,23,120,341,310,103,3,199,50458
"701",27856,"Home Fayer",44.440258,-103.879349,1477,"SD",202,"Echinacea","purpurea","eastern purple coneflower","Plantae",174590,488,"Leaves","Leaves (forbs)",2019,5,29,149,2458633,20,2019,10,16,289,2458773,-9999,"-9999",468.5,843.3,0.46,9.38,24.67,13.15,17,62.6,-11.06,-2.33,11.23,0.86,3,37.4,120,341,310,103,11,405,54259
