"","observation_id","observedby_person_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
"969",15961526,4868,"2019-02-24 18:48:49",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-02-18",49,0,50,"-9999",-9999
"970",15962219,4868,"2019-02-24 19:20:00",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-02-20",51,0,50,"-9999",-9999
"971",15962912,4868,"2019-03-12 06:31:50",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-02-24",55,0,50,"-9999",-9999
"972",16076878,4868,"2019-03-12 06:32:17",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-02-27",58,0,50,"-9999",-9999
"973",16077561,4868,"2019-03-12 06:52:07",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-03",62,0,50,"-9999",-9999
"974",16078430,4868,"2019-03-20 18:32:26",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-10",69,0,50,"-9999",-9999
"975",16169489,4868,"2019-03-31 19:19:50",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-17",76,0,50,"-9999",-9999
"976",16169631,4868,"2019-03-31 19:19:50",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-20",79,0,50,"-9999",-9999
"977",16303845,4868,"2019-03-31 19:30:41",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-23",82,0,50,"-9999",-9999
"978",16304522,4868,"2019-03-31 19:30:41",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-27",86,0,50,"-9999",-9999
"979",16305199,4868,"2019-04-04 14:36:08",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-03-31",90,0,50,"-9999",-9999
"980",16355215,4868,"2019-04-10 18:47:46",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-03",93,0,50,"-9999",-9999
"981",16427155,4868,"2019-05-02 14:16:29",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-07",97,0,50,"-9999",-9999
"982",16427832,4868,"2019-05-02 14:16:29",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-10",100,0,50,"-9999",-9999
"983",16712130,4868,"2019-05-02 14:16:36",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-17",107,0,50,"-9999",-9999
"984",16713087,4868,"2019-05-12 18:20:37",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-21",111,0,50,"-9999",-9999
"985",16827636,4868,"2019-05-13 05:14:30",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-24",114,0,50,"-9999",-9999
"986",16828313,4868,"2019-05-13 05:14:30",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-04-28",118,0,50,"-9999",-9999
"987",16830395,4868,"2019-05-13 15:31:56",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-01",121,0,50,"-9999",-9999
"988",16831072,4868,"2019-05-13 15:31:56",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-05",125,0,50,"-9999",-9999
"989",16840964,4868,"2019-05-15 18:40:55",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-08",128,0,50,"-9999",-9999
"990",16943047,4868,"2019-05-25 07:56:36",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-15",135,0,50,"-9999",-9999
"991",16943189,4868,"2019-05-25 07:56:36",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-22",142,0,50,"-9999",-9999
"992",16962214,4868,"2020-01-04 12:26:52",8418,32.363758,-94.873947,108,"TX",203,"Helianthus","annuus","common sunflower","Plantae",87567,501,"Open flowers","2019-05-25",145,0,50,"-9999",-9999
"993",17345047,47857,"2019-07-11 13:07:25",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-07-04",185,1,50,"5-24%",-9999
"994",17415065,47857,"2019-07-19 11:37:12",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-07-11",192,1,50,"25-49%",-9999
"995",17487378,47857,"2019-07-25 10:47:24",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-07-19",200,1,50,"25-49%",-9999
"996",17532902,47857,"2019-07-31 12:41:06",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-07-25",206,1,50,"50-74%",-9999
"997",17575222,47857,"2019-08-09 09:16:08",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-07-31",212,1,50,"50-74%",-9999
"998",17642552,47857,"2019-08-16 10:21:08",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-08-09",221,1,50,"75-94%",-9999
"999",17682675,47857,"2019-08-22 11:03:49",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-08-16",228,1,50,"50-74%",-9999
"1000",17720286,47857,"2019-09-01 10:50:46",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-08-22",234,1,50,"50-74%",-9999
"1001",17797573,47857,"2019-09-06 09:03:48",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-09-01",244,1,50,"75-94%",-9999
"1002",17947506,47857,"2019-09-25 07:43:40",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-09-18",261,1,50,"75-94%",-9999
"1003",18008446,47857,"2019-10-04 11:17:34",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-09-25",268,1,50,"95% or more",-9999
"1004",18101452,47857,"2019-10-10 13:21:26",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-10-04",277,1,50,"95% or more",-9999
"1005",18152370,47857,"2019-10-13 12:30:47",34459,31.679283,-97.679939,299,"TX",203,"Helianthus","annuus","common sunflower","Plantae",200916,501,"Open flowers","2019-10-10",283,1,50,"95% or more",-9999
"1006",15742740,23918,"2019-10-09 13:18:03",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-01-07",7,0,50,"-9999",-9999
"1007",15771506,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-01-14",14,0,-9999,"-9999",-9999
"1008",15798126,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-01-21",21,0,-9999,"-9999",-9999
"1009",15823858,23918,"2019-10-09 13:17:26",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-01-28",28,0,50,"-9999",-9999
"1010",15862217,23918,"2019-10-09 13:17:27",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-02-04",35,0,50,"-9999",-9999
"1011",15892655,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-02-11",42,0,-9999,"-9999",-9999
"1012",15925952,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-02-18",49,0,-9999,"-9999",-9999
"1013",15973438,23918,"2019-10-09 13:17:27",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-02-26",57,0,50,"-9999",-9999
"1014",16020389,30171,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-03-05",64,0,-9999,"-9999",-9999
"1015",16071536,23263,"2019-10-09 13:32:58",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-03-11",70,0,50,"-9999",-9999
"1016",16140925,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-03-18",77,0,-9999,"-9999",-9999
"1017",16225191,23918,"2019-03-26 10:06:57",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-03-26",85,0,-9999,"-9999",-9999
"1018",16314047,23918,"2019-04-01 14:49:50",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-04-01",91,0,-9999,"-9999",-9999
"1019",16395376,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-04-08",98,0,-9999,"-9999",-9999
"1020",16481500,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-04-15",105,0,-9999,"-9999",-9999
"1021",16624962,23918,"2019-04-25 16:11:52",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-04-25",115,0,-9999,"-9999",-9999
"1022",16663443,23918,"2019-04-29 11:30:18",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-04-29",119,0,-9999,"-9999",-9999
"1023",16760869,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-05-06",126,0,-9999,"-9999",-9999
"1024",16837461,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-05-13",133,0,-9999,"-9999",-9999
"1025",16913735,23918,"2019-05-20 11:11:21",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-05-20",140,0,-9999,"-9999",-9999
"1026",16978172,23918,"2019-05-27 11:16:35",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-05-27",147,0,-9999,"-9999",-9999
"1027",17052689,30171,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-06-03",154,0,-9999,"-9999",-9999
"1028",17125564,30171,"2019-06-10 10:21:34",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-06-10",161,1,50,"5-24%",-9999
"1029",17445247,23918,"2019-07-15 11:43:37",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-07-15",196,0,-9999,"-9999",-9999
"1030",17505442,23918,"2019-07-22 11:09:34",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-07-22",203,0,-9999,"-9999",-9999
"1031",17537197,23263,"2019-10-28 10:53:32",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-07-01",182,0,50,"-9999",-9999
"1032",17537398,23263,"2019-10-28 10:53:32",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-07-08",189,0,50,"-9999",-9999
"1033",17659463,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-08-12",224,0,-9999,"-9999",-9999
"1034",17698479,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-08-19",231,0,-9999,"-9999",-9999
"1035",17927727,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-09-09",252,0,50,"-9999",-9999
"1036",17928023,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-09-16",259,0,50,"-9999",-9999
"1037",18124875,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-10-07",280,0,50,"-9999",-9999
"1038",18172138,23918,"2019-10-14 09:37:21",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-10-14",287,0,50,"-9999",-9999
"1039",20841997,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-10-28",301,0,50,"-9999",-9999
"1040",20956650,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-11-04",308,0,50,"-9999",-9999
"1041",20957087,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-11-11",315,0,50,"-9999",-9999
"1042",21121686,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-12-02",336,0,50,"-9999",-9999
"1043",21253711,23918,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-12-30",364,0,50,"-9999",-9999
"1044",22031661,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-07-29",210,0,50,"-9999",-9999
"1045",22031851,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-08-05",217,0,50,"-9999",-9999
"1046",22032041,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-08-26",238,0,50,"-9999",-9999
"1047",22032231,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-09-02",245,0,50,"-9999",-9999
"1048",22032421,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-09-23",266,0,50,"-9999",-9999
"1049",22032611,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-09-30",273,0,50,"-9999",-9999
"1050",22032801,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-10-21",294,0,50,"-9999",-9999
"1051",22033001,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-11-18",322,0,50,"-9999",-9999
"1052",22033188,23263,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-12-16",350,0,50,"-9999",-9999
"1053",23323683,50530,"-9999",16786,35.096119,-106.685783,1509,"NM",224,"Asclepias","speciosa","showy milkweed","Plantae",113630,501,"Open flowers","2019-12-23",357,0,50,"-9999",-9999
"1054",17775750,49063,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-08-29",241,0,50,"-9999",-9999
"1055",20776177,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-09-24",267,0,50,"-9999",-9999
"1056",20952999,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-11-10",314,0,50,"-9999",-9999
"1057",20954883,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-11-11",315,0,50,"-9999",-9999
"1058",21027819,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-11-14",318,0,50,"-9999",-9999
"1059",21119226,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-12-01",335,0,50,"-9999",-9999
"1060",21176707,49338,"-9999",42238,34.77462,-96.664825,313,"OK",781,"Acer","saccharinum","silver maple","Plantae",205301,501,"Open flowers","2019-12-08",342,0,50,"-9999",-9999
"1061",17711029,48937,"-9999",35112,35.616066,-105.852516,2416,"NM",931,"Monarda","fistulosa","wild bergamot","Plantae",204892,501,"Open flowers","2019-08-13",225,1,50,"25-49%",-9999
"1062",15735854,43730,"-9999",31654,30.450001,-91.099998,13,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",179735,501,"Open flowers","2019-01-04",4,0,-9999,"-9999",-9999
"1063",17250249,42781,"-9999",32790,30.406906,-91.089996,8,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202348,501,"Open flowers","2019-06-23",174,1,50,"Less than 5%",-9999
"1064",17352855,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-07-06",187,1,50,"75-94%",-9999
"1065",17431206,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-07-13",194,1,50,"5-24%",-9999
"1066",17487911,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-07-19",200,1,50,"5-24%",-9999
"1067",17646958,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-08-10",222,1,50,"75-94%",-9999
"1068",17689780,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-08-18",230,1,50,"50-74%",-9999
"1069",17738026,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-08-25",237,1,50,"50-74%",-9999
"1070",21145671,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-12-04",338,0,50,"-9999",-9999
"1071",21208766,28777,"-9999",32655,30.167885,-93.229988,0,"LA",1334,"Asclepias","perennis","aquatic milkweed","Plantae",202642,501,"Open flowers","2019-12-14",348,0,50,"-9999",-9999
"1072",21279698,3126,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-06",6,0,50,"-9999",-9999
"1073",21324967,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-16",16,0,50,"-9999",-9999
"1074",21441874,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-02-05",36,0,50,"-9999",-9999
"1075",21486483,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-02-13",44,0,50,"-9999",-9999
"1076",21598021,50769,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-16",16,0,50,"-9999",-9999
"1077",21699194,52455,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-01",61,0,50,"-9999",-9999
"1078",21699861,52456,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-01",61,0,50,"-9999",-9999
"1079",21890772,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-05",65,0,50,"-9999",-9999
"1080",21899381,50785,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-06",6,0,50,"-9999",-9999
"1081",21899398,50785,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-16",16,0,50,"-9999",-9999
"1082",21994511,52592,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-14",74,1,50,"Less than 5%",-9999
"1083",22020694,50769,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-05",65,0,50,"-9999",-9999
"1084",22029747,51009,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-16",16,0,50,"-9999",-9999
"1085",22029918,51009,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-02-07",38,0,50,"-9999",-9999
"1086",22030377,51009,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-05",65,0,50,"-9999",-9999
"1087",22036288,51009,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-20",80,0,50,"-9999",-9999
"1088",22084562,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-26",86,0,50,"-9999",-9999
"1089",22202930,50769,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-26",86,0,50,"-9999",-9999
"1090",22232684,3126,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-01-16",16,0,50,"-9999",-9999
"1091",22233184,50785,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-03-27",87,0,50,"-9999",-9999
"1092",23723355,51009,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-09-25",269,0,50,"-9999",-9999
"1093",23892856,38213,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-10-03",277,0,50,"-9999",-9999
"1094",25319906,34878,"-9999",27474,29.784473,-90.114784,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141889,501,"Open flowers","2020-12-28",363,0,50,"-9999",-9999
"1095",21294097,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-01-09",9,0,50,"-9999",-9999
"1096",21409136,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-01-30",30,0,50,"-9999",-9999
"1097",21597899,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-01-09",9,0,50,"-9999",-9999
"1098",21598347,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-02-27",58,0,50,"-9999",-9999
"1099",21598481,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-02-27",58,0,50,"-9999",-9999
"1100",21899525,50785,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-03-05",65,0,50,"-9999",-9999
"1101",22016131,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-03-19",79,0,50,"-9999",-9999
"1102",22021061,50769,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-03-19",79,0,50,"-9999",-9999
"1103",22030010,51009,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-03-05",65,0,50,"-9999",-9999
"1104",22031253,51009,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-03-20",80,0,50,"-9999",-9999
"1105",23442300,54669,"2020-09-13 20:38:15",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-09-12",256,0,50,"-9999",-9999
"1106",23892655,38213,"-9999",27477,29.793816,-90.122452,0,"LA",201,"Cephalanthus","occidentalis","common buttonbush","Plantae",141920,501,"Open flowers","2020-09-12",256,0,50,"-9999",-9999
