"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","open_flower_estimate","max_flowers","near_max_threshold","is_near_max","peak"
"13120",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13121",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13122",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13123",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13124",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-12-01",335,2019,0,9500.95,7125.7125,0,0
"13125",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13126",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13127",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176833,501,"Open flowers","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13128",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13129",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13130",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13131",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13132",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-27",86,2019,203.87,9500.95,7125.7125,0,0
"13133",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-30",89,2019,468.35,9500.95,7125.7125,0,0
"13134",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-03-31",90,2019,9500.95,9500.95,7125.7125,1,1
"13135",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-04-07",97,2019,4683.5,9500.95,7125.7125,0,0
"13136",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-04-12",102,2019,0,9500.95,7125.7125,0,0
"13137",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-04-21",111,2019,82.65,9500.95,7125.7125,0,0
"13138",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
"13139",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-05-26",146,2019,NA,9500.95,7125.7125,NA,NA
"13140",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-06-02",153,2019,82.65,9500.95,7125.7125,0,0
"13141",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-06-09",160,2019,0,9500.95,7125.7125,0,0
"13142",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-06-16",167,2019,0,9500.95,7125.7125,0,0
"13143",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-07-07",188,2019,0,9500.95,7125.7125,0,0
"13144",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-07-14",195,2019,0,9500.95,7125.7125,0,0
"13145",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-07-21",202,2019,341.62,9500.95,7125.7125,0,0
"13146",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-08-25",237,2019,0,9500.95,7125.7125,0,0
"13147",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-09-01",244,2019,0,9500.95,7125.7125,0,0
"13148",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-09-08",251,2019,0,9500.95,7125.7125,0,0
"13149",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-09-29",272,2019,0,9500.95,7125.7125,0,0
"13150",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-10-13",286,2019,0,9500.95,7125.7125,0,0
"13151",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13152",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13153",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13154",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13155",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-12-01",335,2019,0,9500.95,7125.7125,0,0
"13156",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13157",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13158",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,500,"Flowers or flower buds","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13159",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13160",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13161",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13162",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13163",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-27",86,2019,203.87,9500.95,7125.7125,0,0
"13164",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-30",89,2019,468.35,9500.95,7125.7125,0,0
"13165",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-03-31",90,2019,9500.95,9500.95,7125.7125,1,1
"13166",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-04-07",97,2019,4683.5,9500.95,7125.7125,0,0
"13167",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-04-12",102,2019,0,9500.95,7125.7125,0,0
"13168",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-04-21",111,2019,82.65,9500.95,7125.7125,0,0
"13169",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
"13170",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-05-26",146,2019,NA,9500.95,7125.7125,NA,NA
"13171",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-06-02",153,2019,82.65,9500.95,7125.7125,0,0
"13172",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-06-09",160,2019,0,9500.95,7125.7125,0,0
"13173",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-06-16",167,2019,0,9500.95,7125.7125,0,0
"13174",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-07-07",188,2019,0,9500.95,7125.7125,0,0
"13175",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-07-14",195,2019,0,9500.95,7125.7125,0,0
"13176",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-07-21",202,2019,341.62,9500.95,7125.7125,0,0
"13177",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-08-25",237,2019,0,9500.95,7125.7125,0,0
"13178",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-09-01",244,2019,0,9500.95,7125.7125,0,0
"13179",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-09-08",251,2019,0,9500.95,7125.7125,0,0
"13180",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-09-29",272,2019,0,9500.95,7125.7125,0,0
"13181",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-10-13",286,2019,0,9500.95,7125.7125,0,0
"13182",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13183",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13184",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13185",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13186",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-12-01",335,2019,0,9500.95,7125.7125,0,0
"13187",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13188",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13189",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176834,501,"Open flowers","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13190",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13191",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13192",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13193",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13194",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-03-31",90,2019,9500.95,9500.95,7125.7125,1,1
"13195",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-04-07",97,2019,4683.5,9500.95,7125.7125,0,0
"13196",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-04-12",102,2019,2038.7,9500.95,7125.7125,0,0
"13197",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-04-21",111,2019,0,9500.95,7125.7125,0,0
"13198",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
"13199",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-05-26",146,2019,0,9500.95,7125.7125,0,0
"13200",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-06-02",153,2019,0,9500.95,7125.7125,0,0
"13201",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-06-09",160,2019,0,9500.95,7125.7125,0,0
"13202",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-06-16",167,2019,0,9500.95,7125.7125,0,0
"13203",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-07-07",188,2019,0,9500.95,7125.7125,0,0
"13204",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-07-14",195,2019,0,9500.95,7125.7125,0,0
"13205",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-07-21",202,2019,0,9500.95,7125.7125,0,0
"13206",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-08-25",237,2019,0,9500.95,7125.7125,0,0
"13207",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-09-01",244,2019,0,9500.95,7125.7125,0,0
"13208",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-09-08",251,2019,0,9500.95,7125.7125,0,0
"13209",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-09-29",272,2019,0,9500.95,7125.7125,0,0
"13210",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-10-13",286,2019,0,9500.95,7125.7125,0,0
"13211",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13212",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13213",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13214",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13215",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13216",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13217",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,500,"Flowers or flower buds","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13218",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13219",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13220",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13221",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13222",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-03-31",90,2019,9500.95,9500.95,7125.7125,1,1
"13223",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-04-07",97,2019,4683.5,9500.95,7125.7125,0,0
"13224",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-04-12",102,2019,2038.7,9500.95,7125.7125,0,0
"13225",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-04-21",111,2019,0,9500.95,7125.7125,0,0
"13226",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
"13227",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-05-26",146,2019,0,9500.95,7125.7125,0,0
"13228",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-06-02",153,2019,0,9500.95,7125.7125,0,0
"13229",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-06-09",160,2019,0,9500.95,7125.7125,0,0
"13230",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-06-16",167,2019,0,9500.95,7125.7125,0,0
"13231",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-07-07",188,2019,0,9500.95,7125.7125,0,0
"13232",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-07-14",195,2019,0,9500.95,7125.7125,0,0
"13233",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-07-21",202,2019,0,9500.95,7125.7125,0,0
"13234",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-08-25",237,2019,0,9500.95,7125.7125,0,0
"13235",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-09-01",244,2019,0,9500.95,7125.7125,0,0
"13236",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-09-08",251,2019,0,9500.95,7125.7125,0,0
"13237",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-09-29",272,2019,0,9500.95,7125.7125,0,0
"13238",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-10-13",286,2019,0,9500.95,7125.7125,0,0
"13239",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13240",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13241",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13242",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13243",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13244",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13245",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176835,501,"Open flowers","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13246",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-01-12",12,2019,0,9500.95,7125.7125,0,0
"13247",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-01-19",19,2019,0,9500.95,7125.7125,0,0
"13248",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13249",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-02-16",47,2019,0,9500.95,7125.7125,0,0
"13250",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13251",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13252",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13253",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-03-30",89,2019,9500.95,9500.95,7125.7125,1,1
"13254",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-03-31",90,2019,4683.5,9500.95,7125.7125,0,0
"13255",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-04-07",97,2019,3416.2,9500.95,7125.7125,0,0
"13256",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-04-12",102,2019,203.87,9500.95,7125.7125,0,0
"13257",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-04-21",111,2019,0,9500.95,7125.7125,0,0
"13258",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
"13259",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-05-26",146,2019,0,9500.95,7125.7125,0,0
"13260",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-06-02",153,2019,468.35,9500.95,7125.7125,0,0
"13261",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-06-09",160,2019,NA,9500.95,7125.7125,NA,NA
"13262",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-06-16",167,2019,0,9500.95,7125.7125,0,0
"13263",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-07-07",188,2019,0,9500.95,7125.7125,0,0
"13264",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-07-14",195,2019,0,9500.95,7125.7125,0,0
"13265",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-07-21",202,2019,0,9500.95,7125.7125,0,0
"13266",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-08-25",237,2019,0,9500.95,7125.7125,0,0
"13267",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-09-01",244,2019,0,9500.95,7125.7125,0,0
"13268",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-09-08",251,2019,0,9500.95,7125.7125,0,0
"13269",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-09-29",272,2019,0,9500.95,7125.7125,0,0
"13270",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-10-13",286,2019,0,9500.95,7125.7125,0,0
"13271",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-10-27",300,2019,0,9500.95,7125.7125,0,0
"13272",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-11-03",307,2019,0,9500.95,7125.7125,0,0
"13273",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-11-10",314,2019,0,9500.95,7125.7125,0,0
"13274",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-11-24",328,2019,0,9500.95,7125.7125,0,0
"13275",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-12-01",335,2019,0,9500.95,7125.7125,0,0
"13276",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-12-15",349,2019,0,9500.95,7125.7125,0,0
"13277",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-12-22",356,2019,0,9500.95,7125.7125,0,0
"13278",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,500,"Flowers or flower buds","2019-12-29",363,2019,0,9500.95,7125.7125,0,0
"13279",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-01-12",12,2019,0,9500.95,7125.7125,0,0
"13280",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-01-19",19,2019,0,9500.95,7125.7125,0,0
"13281",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-02-02",33,2019,0,9500.95,7125.7125,0,0
"13282",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-02-16",47,2019,0,9500.95,7125.7125,0,0
"13283",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-03-02",61,2019,0,9500.95,7125.7125,0,0
"13284",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-03-17",76,2019,0,9500.95,7125.7125,0,0
"13285",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-03-26",85,2019,0,9500.95,7125.7125,0,0
"13286",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-03-30",89,2019,9500.95,9500.95,7125.7125,1,1
"13287",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-03-31",90,2019,4683.5,9500.95,7125.7125,0,0
"13288",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-04-07",97,2019,3416.2,9500.95,7125.7125,0,0
"13289",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-04-12",102,2019,203.87,9500.95,7125.7125,0,0
"13290",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-04-21",111,2019,0,9500.95,7125.7125,0,0
"13291",28148,33.933048,-112.694969,598,"AZ",1163,"Goodding's willow",176836,501,"Open flowers","2019-05-05",125,2019,0,9500.95,7125.7125,0,0
