"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","ripe_fruit_estimate","max_fruits","near_max_threshold","is_near_max","peak"
"8188",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-04-21",111,2019,0,53.2,39.9,0,0
"8189",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-04-27",117,2019,0,53.2,39.9,0,0
"8190",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-05-05",125,2019,0,53.2,39.9,0,0
"8191",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-05-19",139,2019,0,53.2,39.9,0,0
"8192",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-05-26",146,2019,0,53.2,39.9,0,0
"8193",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-06-02",153,2019,0,53.2,39.9,0,0
"8194",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-06-09",160,2019,0,53.2,39.9,0,0
"8195",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-06-17",168,2019,0,53.2,39.9,0,0
"8196",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-06-23",174,2019,0,53.2,39.9,0,0
"8197",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-06-30",181,2019,0,53.2,39.9,0,0
"8198",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-07-08",189,2019,0,53.2,39.9,0,0
"8199",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-07-15",196,2019,0,53.2,39.9,0,0
"8200",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-07-22",203,2019,0,53.2,39.9,0,0
"8201",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-07-30",211,2019,0,53.2,39.9,0,0
"8202",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-08-05",217,2019,0,53.2,39.9,0,0
"8203",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-08-11",223,2019,0,53.2,39.9,0,0
"8204",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-08-19",231,2019,47.6,53.2,39.9,1,1
"8205",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-08-25",237,2019,47.6,53.2,39.9,1,1
"8206",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-09-01",244,2019,53.2,53.2,39.9,1,1
"8207",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-09-09",252,2019,53.2,53.2,39.9,1,1
"8208",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-10-14",287,2019,0,53.2,39.9,0,0
"8209",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-10-21",294,2019,0,53.2,39.9,0,0
"8210",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-11-01",305,2019,0,53.2,39.9,0,0
"8211",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-12-07",341,2019,0,53.2,39.9,0,0
"8212",6701,36.03521,-83.950249,345,"TN",202,"eastern purple coneflower",66579,516,"Fruits","2019-12-29",363,2019,0,53.2,39.9,0,0
"8213",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-03-26",85,2019,0,20.72,15.54,0,0
"8214",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-04-02",92,2019,0,20.72,15.54,0,0
"8215",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-04-16",106,2019,0,20.72,15.54,0,0
"8216",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-04-28",118,2019,0,20.72,15.54,0,0
"8217",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-05-07",127,2019,0,20.72,15.54,0,0
"8218",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-05-18",138,2019,0,20.72,15.54,0,0
"8219",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-06-02",153,2019,0,20.72,15.54,0,0
"8220",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-06-18",169,2019,0,20.72,15.54,0,0
"8221",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-07-05",186,2019,0,20.72,15.54,0,0
"8222",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-07-25",206,2019,0,20.72,15.54,0,0
"8223",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-08-10",222,2019,20.72,20.72,15.54,1,1
"8224",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-09-03",246,2019,20.72,20.72,15.54,1,1
"8225",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-09-21",264,2019,0,20.72,15.54,0,0
"8226",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-09-30",273,2019,0,20.72,15.54,0,0
"8227",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-10-10",283,2019,0,20.72,15.54,0,0
"8228",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-10-28",301,2019,0,20.72,15.54,0,0
"8229",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-11-12",316,2019,0,20.72,15.54,0,0
"8230",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,390,"Ripe fruits","2019-12-04",338,2019,0,20.72,15.54,0,0
"8231",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-03-26",85,2019,0,20.72,15.54,0,0
"8232",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-04-02",92,2019,0,20.72,15.54,0,0
"8233",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-04-16",106,2019,0,20.72,15.54,0,0
"8234",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-04-28",118,2019,0,20.72,15.54,0,0
"8235",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-05-07",127,2019,0,20.72,15.54,0,0
"8236",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-05-18",138,2019,0,20.72,15.54,0,0
"8237",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-06-02",153,2019,0,20.72,15.54,0,0
"8238",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-06-18",169,2019,0,20.72,15.54,0,0
"8239",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-07-05",186,2019,0,20.72,15.54,0,0
"8240",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-07-25",206,2019,0,20.72,15.54,0,0
"8241",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-08-10",222,2019,20.72,20.72,15.54,1,1
"8242",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-09-03",246,2019,20.72,20.72,15.54,1,1
"8243",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-09-21",264,2019,0,20.72,15.54,0,0
"8244",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-09-30",273,2019,0,20.72,15.54,0,0
"8245",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-10-10",283,2019,0,20.72,15.54,0,0
"8246",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-10-28",301,2019,0,20.72,15.54,0,0
"8247",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-11-12",316,2019,0,20.72,15.54,0,0
"8248",30466,39.035595,-85.883705,177,"IN",202,"eastern purple coneflower",165760,516,"Fruits","2019-12-04",338,2019,0,20.72,15.54,0,0
"8249",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-07-10",191,2019,0,53.2,39.9,0,0
"8250",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-07-15",196,2019,0,53.2,39.9,0,0
"8251",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-07-20",201,2019,0,53.2,39.9,0,0
"8252",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-07-25",206,2019,0,53.2,39.9,0,0
"8253",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-07-30",211,2019,0,53.2,39.9,0,0
"8254",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-08-04",216,2019,2.59,53.2,39.9,0,0
"8255",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-08-09",221,2019,2.59,53.2,39.9,0,0
"8256",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-08-16",228,2019,8.4,53.2,39.9,0,0
"8257",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-08-20",232,2019,20.72,53.2,39.9,0,0
"8258",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,390,"Ripe fruits","2019-08-25",237,2019,53.2,53.2,39.9,1,1
"8259",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-06-30",181,2019,0,53.2,39.9,0,0
"8260",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-05",186,2019,2,53.2,39.9,0,0
"8261",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-10",191,2019,0,53.2,39.9,0,0
"8262",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-15",196,2019,0,53.2,39.9,0,0
"8263",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-20",201,2019,0,53.2,39.9,0,0
"8264",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-25",206,2019,0,53.2,39.9,0,0
"8265",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-07-30",211,2019,0,53.2,39.9,0,0
"8266",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-08-04",216,2019,2.59,53.2,39.9,0,0
"8267",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-08-09",221,2019,2.59,53.2,39.9,0,0
"8268",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-08-16",228,2019,8.4,53.2,39.9,0,0
"8269",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-08-20",232,2019,20.72,53.2,39.9,0,0
"8270",30654,40.305157,-83.109108,280,"OH",202,"eastern purple coneflower",166234,516,"Fruits","2019-08-25",237,2019,53.2,53.2,39.9,1,1
"8271",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-01-28",28,2019,0,56,42,0,0
"8272",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-02-07",38,2019,0,56,42,0,0
"8273",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-02-26",57,2019,0,56,42,0,0
"8274",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-02-28",59,2019,0,56,42,0,0
"8275",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-05",64,2019,0,56,42,0,0
"8276",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-07",66,2019,0,56,42,0,0
"8277",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-12",71,2019,0,56,42,0,0
"8278",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-17",76,2019,0,56,42,0,0
"8279",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-18",77,2019,0,56,42,0,0
"8280",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-19",78,2019,0,56,42,0,0
"8281",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-21",80,2019,0,56,42,0,0
"8282",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-22",81,2019,0,56,42,0,0
"8283",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-26",85,2019,0,56,42,0,0
"8284",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-27",86,2019,0,56,42,0,0
"8285",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-29",88,2019,0,56,42,0,0
"8286",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-03-30",89,2019,0,56,42,0,0
"8287",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-02",92,2019,0,56,42,0,0
"8288",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-03",93,2019,0,56,42,0,0
"8289",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-04",94,2019,0,56,42,0,0
"8290",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-05",95,2019,0,56,42,0,0
"8291",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-09",99,2019,NA,56,42,NA,NA
"8292",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-10",100,2019,0,56,42,0,0
"8293",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-11",101,2019,0,56,42,0,0
"8294",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-17",107,2019,0,56,42,0,0
"8295",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-18",108,2019,0,56,42,0,0
"8296",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-19",109,2019,0,56,42,0,0
"8297",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-23",113,2019,0,56,42,0,0
"8298",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-24",114,2019,0,56,42,0,0
"8299",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-25",115,2019,0,56,42,0,0
"8300",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-26",116,2019,0,56,42,0,0
"8301",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-27",117,2019,0,56,42,0,0
"8302",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-04-29",119,2019,0,56,42,0,0
"8303",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-03",123,2019,0,56,42,0,0
"8304",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-09",129,2019,0,56,42,0,0
"8305",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-10",130,2019,0,56,42,0,0
"8306",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-14",134,2019,0,56,42,0,0
"8307",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-15",135,2019,0,56,42,0,0
"8308",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-16",136,2019,0,56,42,0,0
"8309",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-22",142,2019,0,56,42,0,0
"8310",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-24",144,2019,0,56,42,0,0
"8311",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-29",149,2019,0,56,42,0,0
"8312",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-05-31",151,2019,0,56,42,0,0
"8313",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-04",155,2019,0,56,42,0,0
"8314",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-08",159,2019,0,56,42,0,0
"8315",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-11",162,2019,0,56,42,0,0
"8316",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-12",163,2019,0,56,42,0,0
"8317",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-18",169,2019,0,56,42,0,0
"8318",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-20",171,2019,0,56,42,0,0
"8319",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-22",173,2019,0,56,42,0,0
"8320",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-06-26",177,2019,0,56,42,0,0
"8321",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-03",184,2019,NA,56,42,NA,NA
"8322",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-05",186,2019,0,56,42,0,0
"8323",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-10",191,2019,0,56,42,0,0
"8324",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-11",192,2019,0,56,42,0,0
"8325",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-16",197,2019,0,56,42,0,0
"8326",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-24",205,2019,0,56,42,0,0
"8327",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-29",210,2019,0,56,42,0,0
"8328",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-30",211,2019,NA,56,42,NA,NA
"8329",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-07-31",212,2019,0,56,42,0,0
"8330",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-08-02",214,2019,2.8,56,42,0,0
"8331",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-08-19",231,2019,NA,56,42,NA,NA
"8332",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-10-07",280,2019,53.2,56,42,1,1
"8333",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-10-11",284,2019,53.2,56,42,1,1
"8334",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-10-25",298,2019,53.2,56,42,1,1
"8335",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-11-01",305,2019,NA,56,42,NA,NA
"8336",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-11-08",312,2019,NA,56,42,NA,NA
"8337",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-11-22",326,2019,NA,56,42,NA,NA
"8338",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,390,"Ripe fruits","2019-11-27",331,2019,NA,56,42,NA,NA
"8339",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-01-28",28,2019,0,56,42,0,0
"8340",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-02-07",38,2019,0,56,42,0,0
"8341",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-02-26",57,2019,0,56,42,0,0
"8342",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-02-28",59,2019,0,56,42,0,0
"8343",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-05",64,2019,0,56,42,0,0
"8344",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-07",66,2019,0,56,42,0,0
"8345",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-12",71,2019,0,56,42,0,0
"8346",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-17",76,2019,0,56,42,0,0
"8347",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-18",77,2019,0,56,42,0,0
"8348",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-19",78,2019,0,56,42,0,0
"8349",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-21",80,2019,0,56,42,0,0
"8350",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-22",81,2019,0,56,42,0,0
"8351",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-26",85,2019,0,56,42,0,0
"8352",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-27",86,2019,0,56,42,0,0
"8353",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-29",88,2019,0,56,42,0,0
"8354",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-03-30",89,2019,0,56,42,0,0
"8355",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-02",92,2019,0,56,42,0,0
"8356",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-03",93,2019,0,56,42,0,0
"8357",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-04",94,2019,0,56,42,0,0
"8358",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-05",95,2019,0,56,42,0,0
"8359",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-09",99,2019,NA,56,42,NA,NA
"8360",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-10",100,2019,0,56,42,0,0
"8361",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-11",101,2019,0,56,42,0,0
"8362",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-12",102,2019,0,56,42,0,0
"8363",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-17",107,2019,0,56,42,0,0
"8364",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-18",108,2019,0,56,42,0,0
"8365",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-19",109,2019,0,56,42,0,0
"8366",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-23",113,2019,0,56,42,0,0
"8367",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-24",114,2019,0,56,42,0,0
"8368",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-25",115,2019,0,56,42,0,0
"8369",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-26",116,2019,0,56,42,0,0
"8370",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-27",117,2019,0,56,42,0,0
"8371",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-04-29",119,2019,0,56,42,0,0
"8372",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-05-03",123,2019,0,56,42,0,0
"8373",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-05-09",129,2019,0,56,42,0,0
"8374",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-05-10",130,2019,0,56,42,0,0
"8375",32458,37.620075,-77.470818,54,"VA",202,"eastern purple coneflower",181487,516,"Fruits","2019-05-14",134,2019,0,56,42,0,0
