"","observation_id","observedby_person_id","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","year","midpoint","midpoint2","ave_midpoint","open_flower_estimate"
"8965",23338358,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-08-27",240,1,49,"3 to 10",2020,7,7,7,2.59
"8966",23361214,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-08-31",244,1,49,"3 to 10",2020,7,7,7,2.59
"8967",23374551,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-02",246,1,49,"3 to 10",2020,7,7,7,1.05
"8968",23387676,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-04",248,1,49,"3 to 10",2020,7,7,7,2.59
"8969",23404367,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-07",251,1,49,"3 to 10",2020,7,7,7,1.05
"8970",23418187,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-09",253,1,49,"3 to 10",2020,7,7,7,1.05
"8971",23432584,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-11",255,1,49,"3 to 10",2020,7,7,7,2.59
"8972",23450484,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-14",258,1,49,"3 to 10",2020,7,7,7,2.59
"8973",23465732,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-16",260,1,49,"3 to 10",2020,7,7,7,4.34
"8974",23488640,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-18",262,1,49,"3 to 10",2020,7,7,7,4.34
"8975",23690508,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-21",265,1,49,"3 to 10",2020,7,7,7,4.34
"8976",23705623,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-23",267,1,49,"3 to 10",2020,7,7,7,2.59
"8977",23727085,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-25",269,1,49,"3 to 10",2020,7,7,7,2.59
"8978",23746021,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-28",272,1,49,"3 to 10",2020,7,7,7,0
"8979",23761206,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-09-30",274,1,49,"3 to 10",2020,7,7,7,0
"8980",23777574,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-02",276,1,49,"3 to 10",2020,7,7,7,2.59
"8981",23795346,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-05",279,1,49,"3 to 10",2020,7,7,7,4.34
"8982",23813799,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-07",281,1,49,"Less than 3",2020,2,2,2,1.24
"8983",23840675,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-09",283,0,49,NA,2020,NA,0,0,0
"8984",23897119,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-13",287,0,49,NA,2020,NA,0,0,0
"8985",23911414,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-14",288,0,49,NA,2020,NA,0,0,0
"8986",23931314,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,500,"Flowers or flower buds","2020-10-16",290,0,49,NA,2020,NA,0,0,0
"8987",23338359,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-08-27",240,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8988",23361215,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-08-31",244,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8989",23374552,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-02",246,1,50,"5-24%",2020,0.15,0.15,0.15,1.05
"8990",23387677,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-04",248,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8991",23404368,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-07",251,1,50,"5-24%",2020,0.15,0.15,0.15,1.05
"8992",23418188,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-09",253,1,50,"5-24%",2020,0.15,0.15,0.15,1.05
"8993",23432585,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-11",255,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8994",23450485,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-14",258,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8995",23465733,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-16",260,1,50,"50-74%",2020,0.62,0.62,0.62,4.34
"8996",23488641,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-18",262,1,50,"50-74%",2020,0.62,0.62,0.62,4.34
"8997",23690509,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-21",265,1,50,"50-74%",2020,0.62,0.62,0.62,4.34
"8998",23705624,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-23",267,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"8999",23727086,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-25",269,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"9000",23746022,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-28",272,0,50,NA,2020,NA,0,0,0
"9001",23761207,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-09-30",274,0,50,NA,2020,NA,0,0,0
"9002",23777575,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-02",276,1,50,"25-49%",2020,0.37,0.37,0.37,2.59
"9003",23795347,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-05",279,1,50,"50-74%",2020,0.62,0.62,0.62,4.34
"9004",23813800,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-07",281,1,50,"50-74%",2020,0.62,0.62,0.62,1.24
"9005",23840676,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-09",283,0,50,NA,2020,NA,0,0,0
"9006",23897120,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-13",287,0,50,NA,2020,NA,0,0,0
"9007",23911415,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-14",288,0,50,NA,2020,NA,0,0,0
"9008",23931315,54840,40259,35.098419,-111.688858,2082,"AZ",203,"common sunflower",246763,501,"Open flowers","2020-10-16",290,0,50,NA,2020,NA,0,0,0
"9009",23990107,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,500,"Flowers or flower buds","2020-08-31",244,1,49,"11 to 100",2020,56,56,56,47.6
"9010",23990136,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,500,"Flowers or flower buds","2020-09-02",246,1,49,"11 to 100",2020,56,56,56,47.6
"9011",23990165,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,500,"Flowers or flower buds","2020-09-04",248,1,49,"11 to 100",2020,56,56,56,47.6
"9012",23990108,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,501,"Open flowers","2020-08-31",244,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9013",23990137,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,501,"Open flowers","2020-09-02",246,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9014",23990166,54841,40260,35.188366,-111.643417,2098,"AZ",203,"common sunflower",246764,501,"Open flowers","2020-09-04",248,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9015",23338444,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-08-27",240,1,49,"11 to 100",2020,56,56,56,20.72
"9016",23367492,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-01",245,1,49,"11 to 100",2020,56,56,56,34.72
"9017",23373314,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-02",246,1,49,"11 to 100",2020,56,56,56,47.6
"9018",23380201,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-03",247,1,49,"11 to 100",2020,56,56,56,47.6
"9019",23410096,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-08",252,1,49,"11 to 100",2020,56,56,56,47.6
"9020",23418341,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-09",253,1,49,"11 to 100",2020,56,56,56,47.6
"9021",23424336,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-10",254,1,49,"11 to 100",2020,56,56,56,53.2
"9022",23465804,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-15",259,1,49,"11 to 100",2020,56,56,56,47.6
"9023",23465858,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-16",260,1,49,"3 to 10",2020,7,7,7,6.65
"9024",23475117,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-17",261,1,49,"3 to 10",2020,7,7,7,6.65
"9025",23705050,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-22",266,1,49,"3 to 10",2020,7,7,7,6.65
"9026",23705141,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-23",267,1,49,"Less than 3",2020,2,2,2,1.9
"9027",23714431,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-24",268,1,49,"Less than 3",2020,2,2,2,1.9
"9028",23761479,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-30",274,0,49,NA,2020,NA,0,0,0
"9029",23761559,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-09-29",273,0,49,NA,2020,NA,0,0,0
"9030",23808689,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-06",280,1,49,"Less than 3",2020,2,2,2,1.9
"9031",23808703,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-01",275,1,49,"Less than 3",2020,2,2,2,0
"9032",23836672,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-08",282,1,49,"Less than 3",2020,2,2,2,1.9
"9033",23908990,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-14",288,1,49,"Less than 3",2020,2,2,2,1.9
"9034",23970587,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-15",289,0,49,NA,2020,NA,0,0,0
"9035",23970601,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-07",281,1,49,"Less than 3",2020,2,2,2,1.9
"9036",23970615,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,500,"Flowers or flower buds","2020-10-13",287,1,49,"Less than 3",2020,2,2,2,1.9
"9037",23338445,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-08-27",240,1,50,"25-49%",2020,0.37,0.37,0.37,20.72
"9038",23367493,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-01",245,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9039",23373315,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-02",246,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9040",23380202,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-03",247,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9041",23410097,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-08",252,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9042",23418342,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-09",253,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9043",23424337,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-10",254,1,50,"95% or more",2020,0.95,0.95,0.95,53.2
"9044",23465805,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-15",259,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9045",23465859,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-16",260,1,50,"95% or more",2020,0.95,0.95,0.95,6.65
"9046",23475118,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-17",261,1,50,"95% or more",2020,0.95,0.95,0.95,6.65
"9047",23705051,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-22",266,1,50,"95% or more",2020,0.95,0.95,0.95,6.65
"9048",23705142,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-23",267,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9049",23714432,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-24",268,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9050",23761480,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-30",274,0,50,NA,2020,NA,0,0,0
"9051",23761560,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-09-29",273,0,50,NA,2020,NA,0,0,0
"9052",23808690,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-06",280,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9053",23808704,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-01",275,0,50,NA,2020,NA,0,0,0
"9054",23836673,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-08",282,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9055",23908991,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-14",288,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9056",23970588,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-15",289,0,50,NA,2020,NA,0,0,0
"9057",23970602,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-07",281,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9058",23970616,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246770,501,"Open flowers","2020-10-13",287,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9059",23338451,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-08-27",240,1,49,"11 to 100",2020,56,56,56,8.4
"9060",23367499,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-01",245,1,49,"11 to 100",2020,56,56,56,34.72
"9061",23380144,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-02",246,1,49,"11 to 100",2020,56,56,56,34.72
"9062",23410079,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-03",247,1,49,"11 to 100",2020,56,56,56,34.72
"9063",23410111,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-08",252,1,49,"11 to 100",2020,56,56,56,34.72
"9064",23424302,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-09",253,1,49,"11 to 100",2020,56,56,56,34.72
"9065",23458955,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-10",254,1,49,"11 to 100",2020,56,56,56,34.72
"9066",23465811,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-15",259,1,49,"11 to 100",2020,56,56,56,34.72
"9067",23465865,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-16",260,1,49,"11 to 100",2020,56,56,56,47.6
"9068",23475149,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-17",261,1,49,"101 to 1,000",2020,551,551,551,468.35
"9069",23705057,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-22",266,1,49,"11 to 100",2020,56,56,56,53.2
"9070",23705160,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-23",267,1,49,"11 to 100",2020,56,56,56,53.2
"9071",23714461,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-24",268,1,49,"11 to 100",2020,56,56,56,47.6
"9072",23761493,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-30",274,1,49,"Less than 3",2020,2,2,2,1.9
"9073",23761566,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-09-29",273,1,49,"3 to 10",2020,7,7,7,6.65
"9074",23808696,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-06",280,1,49,"3 to 10",2020,7,7,7,6.65
"9075",23808710,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-01",275,1,49,"Less than 3",2020,2,2,2,1.9
"9076",23908948,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-08",282,1,49,"Less than 3",2020,2,2,2,1.24
"9077",23934672,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-14",288,1,49,"Less than 3",2020,2,2,2,1.9
"9078",23970594,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-15",289,0,49,NA,2020,NA,0,0,0
"9079",23970608,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-07",281,1,49,"Less than 3",2020,2,2,2,1.24
"9080",23970622,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,500,"Flowers or flower buds","2020-10-13",287,1,49,"Less than 3",2020,2,2,2,1.9
"9081",23338452,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-08-27",240,1,50,"5-24%",2020,0.15,0.15,0.15,8.4
"9082",23367500,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-01",245,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9083",23380145,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-02",246,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9084",23410080,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-03",247,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9085",23410112,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-08",252,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9086",23424303,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-09",253,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9087",23458956,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-10",254,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9088",23465812,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-15",259,1,50,"50-74%",2020,0.62,0.62,0.62,34.72
"9089",23465866,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-16",260,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9090",23475150,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-17",261,1,50,"75-94%",2020,0.85,0.85,0.85,468.35
"9091",23705058,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-22",266,1,50,"95% or more",2020,0.95,0.95,0.95,53.2
"9092",23705161,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-23",267,1,50,"95% or more",2020,0.95,0.95,0.95,53.2
"9093",23714462,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-24",268,1,50,"75-94%",2020,0.85,0.85,0.85,47.6
"9094",23761494,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-30",274,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9095",23761567,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-09-29",273,1,50,"95% or more",2020,0.95,0.95,0.95,6.65
"9096",23808697,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-06",280,1,50,"95% or more",2020,0.95,0.95,0.95,6.65
"9097",23808711,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-01",275,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9098",23908949,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-08",282,1,50,"50-74%",2020,0.62,0.62,0.62,1.24
"9099",23934673,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-14",288,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9100",23970595,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-15",289,0,50,NA,2020,NA,0,0,0
"9101",23970609,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-07",281,1,50,"50-74%",2020,0.62,0.62,0.62,1.24
"9102",23970623,54826,40265,35.179531,-111.656219,2093,"AZ",203,"common sunflower",246771,501,"Open flowers","2020-10-13",287,1,50,"95% or more",2020,0.95,0.95,0.95,1.9
"9103",24233335,54825,40236,35.232811,-111.661888,2154,"AZ",203,"common sunflower",246774,500,"Flowers or flower buds","2020-09-16",260,1,49,"3 to 10",2020,7,7,7,5.95
"9104",24233336,54825,40236,35.232811,-111.661888,2154,"AZ",203,"common sunflower",246774,501,"Open flowers","2020-09-16",260,1,50,"75-94%",2020,0.85,0.85,0.85,5.95
"9105",23339177,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-08-25",238,1,49,"3 to 10",2020,7,7,7,6.65
"9106",23339202,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-08-26",239,1,49,"3 to 10",2020,7,7,7,5.95
"9107",23342382,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-08-27",240,1,49,"3 to 10",2020,7,7,7,5.95
"9108",24233252,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-14",258,1,49,"3 to 10",2020,7,7,7,6.65
"9109",24233304,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-15",259,1,49,"3 to 10",2020,7,7,7,5.95
"9110",24233351,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-16",260,1,49,"3 to 10",2020,7,7,7,5.95
"9111",24233387,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-22",266,1,49,"Less than 3",2020,2,2,2,1.9
"9112",24233401,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-23",267,1,49,"Less than 3",2020,2,2,2,1.9
"9113",24233459,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-24",268,1,49,"Less than 3",2020,2,2,2,1.9
"9114",24233490,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-29",273,1,49,"Less than 3",2020,2,2,2,1.9
"9115",24233552,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-09-30",274,0,49,NA,2020,NA,0,0,0
"9116",24233573,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-10-01",275,0,49,NA,2020,NA,0,0,0
"9117",24233591,54825,40237,35.232857,-111.661598,2154,"AZ",203,"common sunflower",246775,500,"Flowers or flower buds","2020-10-06",280,0,49,NA,2020,NA,0,0,0
